image_path,ph,N,P,K,rainfall,temp,lat,lon,crop_label
eurosat/2750/Industrial/Industrial_1887.jpg,7.2,7,1,4,1030,17.0,31.62,70.44,Industrial
eurosat/2750/Industrial/Industrial_1888.jpg,6.7,16,8,19,807,21.2,27.55,68.48,Industrial
eurosat/2750/Industrial/Industrial_1889.jpg,7.1,6,10,12,1098,19.3,19.22,96.44,Industrial
eurosat/2750/Industrial/Industrial_189.jpg,6.9,7,5,2,707,27.3,35.54,86.03,Industrial
eurosat/2750/Industrial/Industrial_1890.jpg,6.4,3,18,3,682,19.6,24.41,81.44,Industrial
eurosat/2750/Industrial/Industrial_1891.jpg,7.5,6,6,17,506,20.1,26.09,93.36,Industrial
eurosat/2750/Industrial/Industrial_1892.jpg,6.7,15,4,2,629,19.4,30.15,72.02,Industrial
eurosat/2750/Industrial/Industrial_1893.jpg,6.8,5,13,12,843,17.7,35.72,70.56,Industrial
eurosat/2750/Industrial/Industrial_1894.jpg,6.8,10,16,2,1079,31.1,27.32,96.75,Industrial
eurosat/2750/Industrial/Industrial_1895.jpg,6.2,1,19,7,1178,26.2,35.1,80.24,Industrial
eurosat/2750/Industrial/Industrial_1896.jpg,5.7,2,13,12,1437,30.3,11.09,92.71,Industrial
eurosat/2750/Industrial/Industrial_1897.jpg,7.1,15,0,5,1232,29.5,34.17,69.95,Industrial
eurosat/2750/Industrial/Industrial_1898.jpg,6.5,10,9,2,1339,18.4,8.02,88.42,Industrial
eurosat/2750/Industrial/Industrial_1899.jpg,6.1,3,19,13,789,31.6,28.13,71.54,Industrial
eurosat/2750/Industrial/Industrial_19.jpg,6.5,10,3,0,568,30.1,35.47,81.89,Industrial
eurosat/2750/Industrial/Industrial_190.jpg,6.8,17,16,5,721,30.8,8.75,90.68,Industrial
eurosat/2750/Industrial/Industrial_1900.jpg,6.5,1,12,11,745,22.5,34.8,69.24,Industrial
eurosat/2750/Industrial/Industrial_1901.jpg,6.4,3,8,19,835,21.5,12.34,85.87,Industrial
eurosat/2750/Industrial/Industrial_1902.jpg,6.5,5,14,19,1212,31.6,35.91,78.97,Industrial
eurosat/2750/Industrial/Industrial_1903.jpg,5.7,8,10,9,1053,19.7,22.95,95.32,Industrial
eurosat/2750/Industrial/Industrial_1904.jpg,6.8,5,19,18,1293,24.0,18.04,71.16,Industrial
eurosat/2750/Industrial/Industrial_1905.jpg,5.6,8,16,19,859,23.4,19.69,70.99,Industrial
eurosat/2750/Industrial/Industrial_1906.jpg,7.3,6,1,18,1446,25.0,11.9,92.36,Industrial
eurosat/2750/Industrial/Industrial_1907.jpg,6.6,3,7,10,981,17.0,20.18,77.3,Industrial
eurosat/2750/Industrial/Industrial_1908.jpg,7.3,19,3,19,1030,19.7,24.93,73.98,Industrial
eurosat/2750/Industrial/Industrial_1909.jpg,6.9,4,17,0,817,25.9,11.44,77.02,Industrial
eurosat/2750/Industrial/Industrial_191.jpg,5.5,18,3,1,868,28.9,11.25,81.12,Industrial
eurosat/2750/Industrial/Industrial_1910.jpg,5.9,15,4,9,1010,17.0,18.14,85.63,Industrial
eurosat/2750/Industrial/Industrial_1911.jpg,6.3,19,14,6,1290,29.6,11.92,72.76,Industrial
eurosat/2750/Industrial/Industrial_1912.jpg,5.8,5,4,14,927,26.8,30.54,74.3,Industrial
eurosat/2750/Industrial/Industrial_1913.jpg,6.4,0,16,9,607,25.4,31.26,74.49,Industrial
eurosat/2750/Industrial/Industrial_1914.jpg,6.4,1,0,6,546,15.5,22.25,95.11,Industrial
eurosat/2750/Industrial/Industrial_1915.jpg,5.6,7,10,17,1317,34.9,17.49,94.02,Industrial
eurosat/2750/Industrial/Industrial_1916.jpg,7.0,9,5,0,526,17.7,23.1,76.03,Industrial
eurosat/2750/Industrial/Industrial_1917.jpg,5.7,13,3,9,1466,34.5,10.63,80.69,Industrial
eurosat/2750/Industrial/Industrial_1918.jpg,5.9,11,7,15,700,27.2,21.67,71.52,Industrial
eurosat/2750/Industrial/Industrial_1919.jpg,7.1,7,6,11,1347,15.5,31.47,96.41,Industrial
eurosat/2750/Industrial/Industrial_192.jpg,7.5,16,14,0,933,33.6,32.93,83.59,Industrial
eurosat/2750/Industrial/Industrial_1920.jpg,6.2,18,0,9,728,33.9,34.86,70.23,Industrial
eurosat/2750/Industrial/Industrial_1921.jpg,7.3,15,11,3,667,20.1,31.99,88.57,Industrial
eurosat/2750/Industrial/Industrial_1922.jpg,5.8,6,10,8,1181,18.6,33.16,88.29,Industrial
eurosat/2750/Industrial/Industrial_1923.jpg,7.2,5,16,4,1128,30.9,16.33,87.6,Industrial
eurosat/2750/Industrial/Industrial_1924.jpg,6.2,20,9,2,1031,22.5,36.07,69.56,Industrial
eurosat/2750/Industrial/Industrial_1925.jpg,5.9,19,4,8,974,15.8,14.27,70.42,Industrial
eurosat/2750/Industrial/Industrial_1926.jpg,7.2,7,15,17,1135,32.9,11.89,90.48,Industrial
eurosat/2750/Industrial/Industrial_1927.jpg,6.1,5,5,13,916,17.8,25.62,91.11,Industrial
eurosat/2750/Industrial/Industrial_1928.jpg,6.6,12,0,0,1193,29.3,29.37,77.03,Industrial
eurosat/2750/Industrial/Industrial_1929.jpg,7.4,16,16,10,1191,35.0,26.5,85.78,Industrial
eurosat/2750/Industrial/Industrial_193.jpg,7.0,0,17,18,1319,28.1,36.89,93.7,Industrial
eurosat/2750/Industrial/Industrial_1930.jpg,6.7,7,5,2,1223,34.0,29.74,84.28,Industrial
eurosat/2750/Industrial/Industrial_1931.jpg,6.2,3,8,5,642,30.5,11.05,80.51,Industrial
eurosat/2750/Industrial/Industrial_1932.jpg,7.0,14,1,7,1441,23.1,25.08,75.68,Industrial
eurosat/2750/Industrial/Industrial_1933.jpg,5.7,3,2,11,1022,27.9,25.67,88.99,Industrial
eurosat/2750/Industrial/Industrial_1934.jpg,6.8,17,2,12,907,27.0,8.67,85.97,Industrial
eurosat/2750/Industrial/Industrial_1935.jpg,7.2,10,15,17,1338,31.7,14.88,70.85,Industrial
eurosat/2750/Industrial/Industrial_1936.jpg,6.3,10,20,16,1280,30.9,26.27,72.24,Industrial
eurosat/2750/Industrial/Industrial_1937.jpg,7.2,8,10,18,602,18.0,9.45,73.65,Industrial
eurosat/2750/Industrial/Industrial_1938.jpg,6.1,8,10,13,1134,19.0,15.62,92.67,Industrial
eurosat/2750/Industrial/Industrial_1939.jpg,6.2,1,17,20,868,22.6,14.99,87.77,Industrial
eurosat/2750/Industrial/Industrial_194.jpg,7.2,0,17,17,1185,24.4,15.85,72.54,Industrial
eurosat/2750/Industrial/Industrial_1940.jpg,6.6,13,13,13,686,21.0,20.94,81.51,Industrial
eurosat/2750/Industrial/Industrial_1941.jpg,6.7,11,15,19,1131,23.7,18.17,68.45,Industrial
eurosat/2750/Industrial/Industrial_1942.jpg,5.9,8,19,2,1442,21.6,23.21,96.74,Industrial
eurosat/2750/Industrial/Industrial_1943.jpg,6.0,8,14,18,1047,27.7,29.13,79.04,Industrial
eurosat/2750/Industrial/Industrial_1944.jpg,6.5,17,2,8,912,19.4,35.16,71.72,Industrial
eurosat/2750/Industrial/Industrial_1945.jpg,6.2,13,2,1,1277,25.7,21.73,73.13,Industrial
eurosat/2750/Industrial/Industrial_1946.jpg,6.6,7,15,8,683,15.7,31.07,75.84,Industrial
eurosat/2750/Industrial/Industrial_1947.jpg,6.0,1,17,14,718,17.5,10.93,88.76,Industrial
eurosat/2750/Industrial/Industrial_1948.jpg,6.8,12,10,4,1015,25.6,22.63,83.37,Industrial
eurosat/2750/Industrial/Industrial_1949.jpg,7.2,4,5,8,747,31.8,19.94,79.56,Industrial
eurosat/2750/Industrial/Industrial_195.jpg,6.6,9,17,4,599,32.4,19.84,68.76,Industrial
eurosat/2750/Industrial/Industrial_1950.jpg,6.1,15,0,10,506,24.4,31.6,83.73,Industrial
eurosat/2750/Industrial/Industrial_1951.jpg,5.6,14,5,17,1338,20.3,8.33,89.31,Industrial
eurosat/2750/Industrial/Industrial_1952.jpg,5.9,7,3,9,553,24.8,10.74,68.66,Industrial
eurosat/2750/Industrial/Industrial_1953.jpg,6.4,15,1,16,613,31.6,32.86,68.47,Industrial
eurosat/2750/Industrial/Industrial_1954.jpg,7.0,0,5,4,708,15.4,32.97,96.63,Industrial
eurosat/2750/Industrial/Industrial_1955.jpg,7.3,7,15,1,1150,18.2,13.85,84.13,Industrial
eurosat/2750/Industrial/Industrial_1956.jpg,6.5,1,7,6,536,19.1,30.57,83.48,Industrial
eurosat/2750/Industrial/Industrial_1957.jpg,5.6,8,17,18,1024,22.2,10.54,68.92,Industrial
eurosat/2750/Industrial/Industrial_1958.jpg,7.0,5,16,11,1489,32.5,31.72,69.02,Industrial
eurosat/2750/Industrial/Industrial_1959.jpg,7.3,11,11,5,1297,22.3,16.58,90.1,Industrial
eurosat/2750/Industrial/Industrial_196.jpg,5.6,15,10,8,1207,27.2,27.8,77.91,Industrial
eurosat/2750/Industrial/Industrial_1960.jpg,6.3,11,7,17,617,22.7,21.61,82.31,Industrial
eurosat/2750/Industrial/Industrial_1961.jpg,5.9,17,15,13,518,22.0,30.46,79.67,Industrial
eurosat/2750/Industrial/Industrial_1962.jpg,7.1,7,3,3,735,15.4,25.65,71.03,Industrial
eurosat/2750/Industrial/Industrial_1963.jpg,7.5,5,6,14,1456,20.6,35.4,72.47,Industrial
eurosat/2750/Industrial/Industrial_1964.jpg,7.1,17,11,20,1013,33.8,17.86,86.04,Industrial
eurosat/2750/Industrial/Industrial_1965.jpg,7.2,16,15,10,1464,24.2,16.06,71.77,Industrial
eurosat/2750/Industrial/Industrial_1966.jpg,7.0,7,18,12,1420,31.2,35.66,72.15,Industrial
eurosat/2750/Industrial/Industrial_1967.jpg,7.3,10,12,2,1491,23.1,27.48,82.8,Industrial
eurosat/2750/Industrial/Industrial_1968.jpg,7.1,15,3,8,644,17.1,12.7,89.84,Industrial
eurosat/2750/Industrial/Industrial_1969.jpg,5.6,8,3,15,885,30.5,16.39,94.58,Industrial
eurosat/2750/Industrial/Industrial_197.jpg,7.4,16,15,14,520,30.3,31.75,89.09,Industrial
eurosat/2750/Industrial/Industrial_1970.jpg,7.4,8,7,11,1189,32.2,23.62,81.73,Industrial
eurosat/2750/Industrial/Industrial_1971.jpg,5.6,8,18,15,1373,30.4,35.34,96.23,Industrial
eurosat/2750/Industrial/Industrial_1972.jpg,6.3,11,1,9,816,26.4,12.5,73.16,Industrial
eurosat/2750/Industrial/Industrial_1973.jpg,7.4,4,15,0,1398,28.3,35.02,94.1,Industrial
eurosat/2750/Industrial/Industrial_1974.jpg,5.5,8,1,9,1405,21.4,23.6,72.65,Industrial
eurosat/2750/Industrial/Industrial_1975.jpg,5.9,14,8,10,1494,29.1,22.43,81.54,Industrial
eurosat/2750/Industrial/Industrial_1976.jpg,6.3,17,14,9,1014,29.9,17.63,78.78,Industrial
eurosat/2750/Industrial/Industrial_1977.jpg,6.4,19,11,7,966,20.1,16.33,90.27,Industrial
eurosat/2750/Industrial/Industrial_1978.jpg,6.2,10,6,12,1027,16.7,14.22,87.58,Industrial
eurosat/2750/Industrial/Industrial_1979.jpg,6.1,15,9,7,1484,28.9,35.92,88.23,Industrial
eurosat/2750/Industrial/Industrial_198.jpg,5.8,4,4,8,941,28.6,10.21,88.23,Industrial
eurosat/2750/Industrial/Industrial_1980.jpg,6.9,7,17,5,537,23.8,23.87,92.41,Industrial
eurosat/2750/Industrial/Industrial_1981.jpg,6.3,12,17,17,1423,28.6,25.45,69.82,Industrial
eurosat/2750/Industrial/Industrial_1982.jpg,7.2,18,4,16,598,25.9,30.18,82.43,Industrial
eurosat/2750/Industrial/Industrial_1983.jpg,6.5,2,13,11,708,24.5,16.13,68.79,Industrial
eurosat/2750/Industrial/Industrial_1984.jpg,6.2,14,11,4,538,34.8,12.33,89.0,Industrial
eurosat/2750/Industrial/Industrial_1985.jpg,7.1,12,8,19,1324,27.6,11.21,80.01,Industrial
eurosat/2750/Industrial/Industrial_1986.jpg,6.0,2,0,11,524,34.0,21.6,71.98,Industrial
eurosat/2750/Industrial/Industrial_1987.jpg,7.3,17,18,19,1429,24.2,35.61,93.19,Industrial
eurosat/2750/Industrial/Industrial_1988.jpg,5.6,12,6,0,1195,23.4,14.11,74.96,Industrial
eurosat/2750/Industrial/Industrial_1989.jpg,5.5,14,7,1,855,29.0,14.36,71.05,Industrial
eurosat/2750/Industrial/Industrial_199.jpg,7.1,2,3,7,995,26.2,9.39,94.03,Industrial
eurosat/2750/Industrial/Industrial_1990.jpg,7.3,19,3,16,812,15.1,19.81,95.03,Industrial
eurosat/2750/Industrial/Industrial_1991.jpg,7.1,19,17,16,1199,27.0,11.08,89.43,Industrial
eurosat/2750/Industrial/Industrial_1992.jpg,6.9,5,0,8,750,18.2,19.18,79.45,Industrial
eurosat/2750/Industrial/Industrial_1993.jpg,6.3,16,0,6,731,23.5,22.77,83.04,Industrial
eurosat/2750/Industrial/Industrial_1994.jpg,7.1,3,19,8,1327,28.3,9.63,75.5,Industrial
eurosat/2750/Industrial/Industrial_1995.jpg,6.6,2,8,0,997,29.6,12.61,94.12,Industrial
eurosat/2750/Industrial/Industrial_1996.jpg,6.7,0,3,11,1395,18.7,18.36,80.85,Industrial
eurosat/2750/Industrial/Industrial_1997.jpg,6.4,2,20,6,1132,28.6,20.68,79.76,Industrial
eurosat/2750/Industrial/Industrial_1998.jpg,5.7,18,7,3,1155,16.4,19.89,73.36,Industrial
eurosat/2750/Industrial/Industrial_1999.jpg,5.7,18,16,15,1033,33.0,35.87,69.68,Industrial
eurosat/2750/Industrial/Industrial_2.jpg,6.2,3,17,18,1051,27.6,20.46,83.09,Industrial
eurosat/2750/Industrial/Industrial_20.jpg,7.0,1,8,9,1115,34.9,24.69,94.13,Industrial
eurosat/2750/Industrial/Industrial_200.jpg,7.5,1,12,3,729,15.6,31.28,91.94,Industrial
eurosat/2750/Industrial/Industrial_2000.jpg,7.4,13,8,4,887,22.8,18.04,88.95,Industrial
eurosat/2750/Industrial/Industrial_2001.jpg,7.2,5,5,3,1342,22.5,27.67,91.57,Industrial
eurosat/2750/Industrial/Industrial_2002.jpg,6.7,10,14,17,629,18.3,26.19,83.1,Industrial
eurosat/2750/Industrial/Industrial_2003.jpg,6.4,0,15,8,684,22.7,31.36,84.18,Industrial
eurosat/2750/Industrial/Industrial_2004.jpg,7.0,2,16,17,1101,19.9,14.42,77.26,Industrial
eurosat/2750/Industrial/Industrial_2005.jpg,7.4,3,2,13,858,33.5,16.34,74.59,Industrial
eurosat/2750/Industrial/Industrial_2006.jpg,6.8,3,13,8,1067,17.5,27.71,81.05,Industrial
eurosat/2750/Industrial/Industrial_2007.jpg,5.6,12,4,3,1278,24.7,36.66,70.12,Industrial
eurosat/2750/Industrial/Industrial_2008.jpg,6.1,0,2,7,1167,34.2,29.4,69.98,Industrial
eurosat/2750/Industrial/Industrial_2009.jpg,6.3,1,14,9,1499,18.1,23.22,92.46,Industrial
eurosat/2750/Industrial/Industrial_201.jpg,6.9,13,10,13,1328,34.8,20.17,95.42,Industrial
eurosat/2750/Industrial/Industrial_2010.jpg,5.5,11,7,13,1066,28.2,27.53,69.41,Industrial
eurosat/2750/Industrial/Industrial_2011.jpg,6.2,7,20,3,1328,22.6,15.63,74.67,Industrial
eurosat/2750/Industrial/Industrial_2012.jpg,6.6,8,15,15,1233,26.8,13.17,69.81,Industrial
eurosat/2750/Industrial/Industrial_2013.jpg,6.4,10,10,7,1129,28.3,20.25,82.55,Industrial
eurosat/2750/Industrial/Industrial_2014.jpg,5.9,16,9,11,996,15.8,29.34,89.01,Industrial
eurosat/2750/Industrial/Industrial_2015.jpg,5.6,18,6,18,660,23.3,14.71,78.96,Industrial
eurosat/2750/Industrial/Industrial_2016.jpg,6.7,2,4,11,1339,30.3,26.37,76.19,Industrial
eurosat/2750/Industrial/Industrial_2017.jpg,5.5,14,3,12,1151,29.2,27.82,70.37,Industrial
eurosat/2750/Industrial/Industrial_2018.jpg,6.4,11,7,11,645,27.8,13.88,89.58,Industrial
eurosat/2750/Industrial/Industrial_2019.jpg,5.8,15,7,3,1233,32.2,19.37,85.38,Industrial
eurosat/2750/Industrial/Industrial_202.jpg,5.9,9,3,2,1491,19.1,28.98,79.36,Industrial
eurosat/2750/Industrial/Industrial_2020.jpg,7.3,8,11,4,744,28.7,12.16,93.77,Industrial
eurosat/2750/Industrial/Industrial_2021.jpg,7.4,20,10,10,715,34.5,11.26,87.9,Industrial
eurosat/2750/Industrial/Industrial_2022.jpg,5.5,19,17,17,860,29.5,35.52,70.68,Industrial
eurosat/2750/Industrial/Industrial_2023.jpg,6.1,4,2,14,1468,18.6,28.36,83.86,Industrial
eurosat/2750/Industrial/Industrial_2024.jpg,6.9,12,5,16,1315,33.9,29.8,83.65,Industrial
eurosat/2750/Industrial/Industrial_2025.jpg,6.9,0,18,0,1314,28.3,17.5,89.96,Industrial
eurosat/2750/Industrial/Industrial_2026.jpg,6.9,17,1,20,614,27.2,25.34,70.79,Industrial
eurosat/2750/Industrial/Industrial_2027.jpg,7.3,4,0,1,776,26.9,18.97,84.95,Industrial
eurosat/2750/Industrial/Industrial_2028.jpg,5.9,3,1,6,1002,17.1,30.61,84.21,Industrial
eurosat/2750/Industrial/Industrial_2029.jpg,6.5,8,13,17,1384,30.0,14.92,86.77,Industrial
eurosat/2750/Industrial/Industrial_203.jpg,6.1,8,6,11,970,17.7,17.71,82.4,Industrial
eurosat/2750/Industrial/Industrial_2030.jpg,6.0,17,19,1,992,31.0,35.42,79.17,Industrial
eurosat/2750/Industrial/Industrial_2031.jpg,7.3,6,13,10,1163,26.7,33.17,79.26,Industrial
eurosat/2750/Industrial/Industrial_2032.jpg,6.8,15,0,12,1370,32.5,36.14,89.49,Industrial
eurosat/2750/Industrial/Industrial_2033.jpg,6.7,6,11,11,1175,22.2,23.24,87.06,Industrial
eurosat/2750/Industrial/Industrial_2034.jpg,6.8,9,12,2,1169,27.1,20.65,81.14,Industrial
eurosat/2750/Industrial/Industrial_2035.jpg,5.8,1,0,4,890,21.0,23.94,74.18,Industrial
eurosat/2750/Industrial/Industrial_2036.jpg,7.2,18,12,13,755,21.8,18.75,95.05,Industrial
eurosat/2750/Industrial/Industrial_2037.jpg,6.2,0,10,13,1420,30.6,36.37,86.32,Industrial
eurosat/2750/Industrial/Industrial_2038.jpg,6.8,15,6,16,547,34.0,15.85,85.7,Industrial
eurosat/2750/Industrial/Industrial_2039.jpg,5.8,2,7,18,1217,18.2,15.21,91.55,Industrial
eurosat/2750/Industrial/Industrial_204.jpg,6.6,5,4,7,1286,33.0,24.26,87.1,Industrial
eurosat/2750/Industrial/Industrial_2040.jpg,6.1,2,18,8,807,24.9,14.01,96.33,Industrial
eurosat/2750/Industrial/Industrial_2041.jpg,6.7,1,7,5,563,33.7,19.91,72.3,Industrial
eurosat/2750/Industrial/Industrial_2042.jpg,6.5,8,20,11,1068,23.0,31.2,73.57,Industrial
eurosat/2750/Industrial/Industrial_2043.jpg,5.7,0,12,13,717,30.5,21.16,85.32,Industrial
eurosat/2750/Industrial/Industrial_2044.jpg,6.3,16,11,10,537,29.5,35.67,90.63,Industrial
eurosat/2750/Industrial/Industrial_2045.jpg,7.0,19,17,8,596,33.9,10.24,75.58,Industrial
eurosat/2750/Industrial/Industrial_2046.jpg,6.5,11,20,14,1106,25.8,17.65,95.49,Industrial
eurosat/2750/Industrial/Industrial_2047.jpg,7.2,17,0,1,879,18.0,10.9,70.48,Industrial
eurosat/2750/Industrial/Industrial_2048.jpg,6.4,4,14,5,1126,19.8,19.65,95.68,Industrial
eurosat/2750/Industrial/Industrial_2049.jpg,6.4,14,2,9,1352,21.3,25.64,92.0,Industrial
eurosat/2750/Industrial/Industrial_205.jpg,7.2,18,18,9,1054,25.5,27.66,78.63,Industrial
eurosat/2750/Industrial/Industrial_2050.jpg,5.7,6,16,8,530,17.0,15.42,78.25,Industrial
eurosat/2750/Industrial/Industrial_2051.jpg,7.2,5,14,9,872,24.8,22.06,86.99,Industrial
eurosat/2750/Industrial/Industrial_2052.jpg,7.4,9,0,7,1023,18.6,14.25,88.93,Industrial
eurosat/2750/Industrial/Industrial_2053.jpg,6.0,9,20,0,571,16.1,15.89,92.59,Industrial
eurosat/2750/Industrial/Industrial_2054.jpg,5.6,6,7,15,882,20.3,13.62,70.36,Industrial
eurosat/2750/Industrial/Industrial_2055.jpg,6.8,2,0,16,1268,15.9,23.57,84.75,Industrial
eurosat/2750/Industrial/Industrial_2056.jpg,7.3,7,12,3,720,17.7,12.34,80.84,Industrial
eurosat/2750/Industrial/Industrial_2057.jpg,7.3,12,6,5,711,29.3,12.07,86.59,Industrial
eurosat/2750/Industrial/Industrial_2058.jpg,5.7,18,8,4,537,31.6,21.95,87.88,Industrial
eurosat/2750/Industrial/Industrial_2059.jpg,6.2,18,15,13,774,15.4,34.64,79.27,Industrial
eurosat/2750/Industrial/Industrial_206.jpg,5.6,8,8,0,547,30.4,16.14,87.13,Industrial
eurosat/2750/Industrial/Industrial_2060.jpg,7.4,11,5,20,1432,30.4,8.41,95.96,Industrial
eurosat/2750/Industrial/Industrial_2061.jpg,6.2,3,20,17,523,27.0,24.6,81.37,Industrial
eurosat/2750/Industrial/Industrial_2062.jpg,5.6,16,16,1,1491,33.8,21.32,76.86,Industrial
eurosat/2750/Industrial/Industrial_2063.jpg,7.0,7,2,16,748,17.8,16.96,77.43,Industrial
eurosat/2750/Industrial/Industrial_2064.jpg,7.2,9,6,8,1261,34.9,13.05,92.71,Industrial
eurosat/2750/Industrial/Industrial_2065.jpg,6.3,1,12,3,922,23.5,36.32,76.21,Industrial
eurosat/2750/Industrial/Industrial_2066.jpg,6.5,1,20,9,1156,27.1,16.94,95.7,Industrial
eurosat/2750/Industrial/Industrial_2067.jpg,7.4,4,13,15,785,27.6,9.47,92.66,Industrial
eurosat/2750/Industrial/Industrial_2068.jpg,6.6,14,2,15,1463,25.4,35.91,73.04,Industrial
eurosat/2750/Industrial/Industrial_2069.jpg,5.6,14,7,13,1172,27.7,22.56,79.42,Industrial
eurosat/2750/Industrial/Industrial_207.jpg,6.4,2,20,10,1271,21.7,14.75,75.27,Industrial
eurosat/2750/Industrial/Industrial_2070.jpg,7.2,11,1,14,657,34.1,33.18,71.54,Industrial
eurosat/2750/Industrial/Industrial_2071.jpg,5.8,9,10,7,1422,32.3,19.16,70.35,Industrial
eurosat/2750/Industrial/Industrial_2072.jpg,7.2,13,19,11,903,17.3,10.22,70.11,Industrial
eurosat/2750/Industrial/Industrial_2073.jpg,6.5,9,12,17,638,15.7,8.97,69.29,Industrial
eurosat/2750/Industrial/Industrial_2074.jpg,6.7,12,4,3,936,23.2,36.73,77.35,Industrial
eurosat/2750/Industrial/Industrial_2075.jpg,6.2,15,20,19,823,23.8,36.64,75.7,Industrial
eurosat/2750/Industrial/Industrial_2076.jpg,6.9,19,9,9,1295,22.0,16.67,88.13,Industrial
eurosat/2750/Industrial/Industrial_2077.jpg,7.1,4,4,3,1305,30.2,21.05,86.02,Industrial
eurosat/2750/Industrial/Industrial_2078.jpg,6.5,15,17,9,731,21.4,8.83,95.26,Industrial
eurosat/2750/Industrial/Industrial_2079.jpg,5.9,7,3,16,1047,30.7,14.03,76.99,Industrial
eurosat/2750/Industrial/Industrial_208.jpg,7.0,1,6,4,603,17.7,30.81,96.53,Industrial
eurosat/2750/Industrial/Industrial_2080.jpg,6.6,10,1,12,1333,29.4,14.78,82.6,Industrial
eurosat/2750/Industrial/Industrial_2081.jpg,6.4,19,9,19,1256,27.0,11.17,69.29,Industrial
eurosat/2750/Industrial/Industrial_2082.jpg,6.5,6,19,14,715,24.9,25.7,74.38,Industrial
eurosat/2750/Industrial/Industrial_2083.jpg,6.5,18,0,10,553,19.6,29.25,87.58,Industrial
eurosat/2750/Industrial/Industrial_2084.jpg,6.7,19,18,13,560,22.8,13.44,96.22,Industrial
eurosat/2750/Industrial/Industrial_2085.jpg,6.8,14,19,14,1126,25.6,8.64,78.93,Industrial
eurosat/2750/Industrial/Industrial_2086.jpg,6.7,0,2,0,1383,25.4,35.96,73.27,Industrial
eurosat/2750/Industrial/Industrial_2087.jpg,5.9,2,10,16,786,20.2,17.94,75.1,Industrial
eurosat/2750/Industrial/Industrial_2088.jpg,6.3,17,12,16,542,22.3,19.58,80.44,Industrial
eurosat/2750/Industrial/Industrial_2089.jpg,5.6,4,20,6,669,22.9,20.24,87.77,Industrial
eurosat/2750/Industrial/Industrial_209.jpg,7.3,15,3,7,879,32.7,24.43,68.08,Industrial
eurosat/2750/Industrial/Industrial_2090.jpg,6.4,16,16,12,902,16.6,25.41,74.13,Industrial
eurosat/2750/Industrial/Industrial_2091.jpg,5.7,19,19,12,894,26.4,36.85,87.86,Industrial
eurosat/2750/Industrial/Industrial_2092.jpg,6.2,3,12,3,1108,15.2,28.56,83.13,Industrial
eurosat/2750/Industrial/Industrial_2093.jpg,7.1,18,15,5,1292,16.0,15.74,94.69,Industrial
eurosat/2750/Industrial/Industrial_2094.jpg,7.1,17,0,12,811,26.4,36.08,94.23,Industrial
eurosat/2750/Industrial/Industrial_2095.jpg,6.7,2,13,10,674,26.3,17.64,72.07,Industrial
eurosat/2750/Industrial/Industrial_2096.jpg,6.8,11,7,6,1311,27.5,29.4,93.1,Industrial
eurosat/2750/Industrial/Industrial_2097.jpg,6.4,14,3,0,572,28.8,27.07,89.36,Industrial
eurosat/2750/Industrial/Industrial_2098.jpg,6.1,0,20,19,1494,34.8,14.37,87.48,Industrial
eurosat/2750/Industrial/Industrial_2099.jpg,7.3,16,3,3,989,21.2,28.36,73.2,Industrial
eurosat/2750/Industrial/Industrial_21.jpg,5.6,11,18,11,1197,27.6,30.82,75.56,Industrial
eurosat/2750/Industrial/Industrial_210.jpg,6.2,4,10,16,568,21.0,30.95,94.32,Industrial
eurosat/2750/Industrial/Industrial_2100.jpg,6.4,15,12,17,1073,32.6,26.58,91.49,Industrial
eurosat/2750/Industrial/Industrial_2101.jpg,7.0,5,9,12,892,23.9,30.81,78.28,Industrial
eurosat/2750/Industrial/Industrial_2102.jpg,7.2,1,16,14,1384,25.0,17.15,86.13,Industrial
eurosat/2750/Industrial/Industrial_2103.jpg,6.7,7,10,5,660,28.1,33.97,87.03,Industrial
eurosat/2750/Industrial/Industrial_2104.jpg,5.6,19,3,7,835,19.8,29.71,80.25,Industrial
eurosat/2750/Industrial/Industrial_2105.jpg,7.5,19,8,13,1228,29.3,23.96,94.26,Industrial
eurosat/2750/Industrial/Industrial_2106.jpg,6.4,9,12,11,1221,20.5,18.41,81.84,Industrial
eurosat/2750/Industrial/Industrial_2107.jpg,7.4,18,16,4,925,26.2,19.33,80.72,Industrial
eurosat/2750/Industrial/Industrial_2108.jpg,7.2,8,12,10,958,21.4,32.1,92.64,Industrial
eurosat/2750/Industrial/Industrial_2109.jpg,5.5,19,8,4,953,31.6,36.64,82.27,Industrial
eurosat/2750/Industrial/Industrial_211.jpg,5.8,7,3,14,1139,23.0,11.42,83.87,Industrial
eurosat/2750/Industrial/Industrial_2110.jpg,6.0,14,20,20,664,23.9,15.15,72.65,Industrial
eurosat/2750/Industrial/Industrial_2111.jpg,7.3,13,18,0,1263,21.9,12.48,91.74,Industrial
eurosat/2750/Industrial/Industrial_2112.jpg,7.4,15,1,10,1055,15.9,16.14,94.17,Industrial
eurosat/2750/Industrial/Industrial_2113.jpg,6.0,17,9,17,872,22.5,21.75,90.75,Industrial
eurosat/2750/Industrial/Industrial_2114.jpg,6.0,6,0,17,1006,27.1,14.15,93.31,Industrial
eurosat/2750/Industrial/Industrial_2115.jpg,6.2,3,2,16,672,33.6,20.33,76.52,Industrial
